dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
13/04/2020,13,4,2020,27620,1500,United_States_of_America,US,USA,329064917,America,125.97696642
12/04/2020,12,4,2020,28391,1831,United_States_of_America,US,USA,329064917,America,123.16293201
11/04/2020,11,4,2020,35527,2087,United_States_of_America,US,USA,329064917,America,120.60659751
10/04/2020,10,4,2020,33901,1873,United_States_of_America,US,USA,329064917,America,115.49149738
09/04/2020,9,4,2020,33323,1922,United_States_of_America,US,USA,329064917,America,110.29373879
08/04/2020,8,4,2020,30613,1906,United_States_of_America,US,USA,329064917,America,104.41040119
07/04/2020,7,4,2020,30561,1342,United_States_of_America,US,USA,329064917,America,97.77827516
06/04/2020,6,4,2020,25398,1146,United_States_of_America,US,USA,329064917,America,91.90557376
05/04/2020,5,4,2020,34272,1344,United_States_of_America,US,USA,329064917,America,86.75795725
04/04/2020,4,4,2020,32425,1104,United_States_of_America,US,USA,329064917,America,78.50760949
03/04/2020,3,4,2020,28819,915,United_States_of_America,US,USA,329064917,America,70.28704309
02/04/2020,2,4,2020,27103,1059,United_States_of_America,US,USA,329064917,America,62.99851163
01/04/2020,1,4,2020,24998,909,United_States_of_America,US,USA,329064917,America,55.67017039
31/03/2020,31,3,2020,21595,661,United_States_of_America,US,USA,329064917,America,48.61016527
30/03/2020,30,3,2020,18360,318,United_States_of_America,US,USA,329064917,America,42.31718205
29/03/2020,29,3,2020,19979,484,United_States_of_America,US,USA,329064917,America,36.98783848
28/03/2020,28,3,2020,18695,411,United_States_of_America,US,USA,329064917,America,31.15251572
27/03/2020,27,3,2020,16797,246,United_States_of_America,US,USA,329064917,America,25.62655441
26/03/2020,26,3,2020,13963,249,United_States_of_America,US,USA,329064917,America,20.62875636
25/03/2020,25,3,2020,8789,211,United_States_of_America,US,USA,329064917,America,16.47273751
24/03/2020,24,3,2020,11236,119,United_States_of_America,US,USA,329064917,America,13.88419052
23/03/2020,23,3,2020,8459,131,United_States_of_America,US,USA,329064917,America,10.53044497
22/03/2020,22,3,2020,7123,80,United_States_of_America,US,USA,329064917,America,7.99659843
21/03/2020,21,3,2020,5374,110,United_States_of_America,US,USA,329064917,America,5.86084964
20/03/2020,20,3,2020,4835,0,United_States_of_America,US,USA,329064917,America,4.25964583
19/03/2020,19,3,2020,2988,42,United_States_of_America,US,USA,329064917,America,2.81281885
18/03/2020,18,3,2020,1766,23,United_States_of_America,US,USA,329064917,America,1.91512364
17/03/2020,17,3,2020,887,16,United_States_of_America,US,USA,329064917,America,1.38513702
16/03/2020,16,3,2020,823,12,United_States_of_America,US,USA,329064917,America,1.11983983
15/03/2020,15,3,2020,777,10,United_States_of_America,US,USA,329064917,America,0.87581503
14/03/2020,14,3,2020,511,7,United_States_of_America,US,USA,329064917,America,0.64060308
13/03/2020,13,3,2020,351,10,United_States_of_America,US,USA,329064917,America,0.48713792
12/03/2020,12,3,2020,287,2,United_States_of_America,US,USA,329064917,America,0.38077593
11/03/2020,11,3,2020,271,2,United_States_of_America,US,USA,329064917,America,0.29538245
10/03/2020,10,3,2020,200,5,United_States_of_America,US,USA,329064917,America,0.21302787
09/03/2020,9,3,2020,121,4,United_States_of_America,US,USA,329064917,America,0.15771964
08/03/2020,8,3,2020,95,3,United_States_of_America,US,USA,329064917,America,0.12094878
07/03/2020,7,3,2020,105,2,United_States_of_America,US,USA,329064917,America,0.0920791
06/03/2020,6,3,2020,74,1,United_States_of_America,US,USA,329064917,America,0.06594443
05/03/2020,5,3,2020,34,2,United_States_of_America,US,USA,329064917,America,0.04376036
04/03/2020,4,3,2020,22,3,United_States_of_America,US,USA,329064917,America,0.03342805
03/03/2020,3,3,2020,14,4,United_States_of_America,US,USA,329064917,America,0.02674244
02/03/2020,2,3,2020,20,1,United_States_of_America,US,USA,329064917,America,0.02248796
01/03/2020,1,3,2020,3,1,United_States_of_America,US,USA,329064917,America,0.01641014
29/02/2020,29,2,2020,6,0,United_States_of_America,US,USA,329064917,America,0.01549846
28/02/2020,28,2,2020,1,0,United_States_of_America,US,USA,329064917,America,0.01367511
27/02/2020,27,2,2020,6,0,United_States_of_America,US,USA,329064917,America,0.01367511
26/02/2020,26,2,2020,0,0,United_States_of_America,US,USA,329064917,America,0.01215566
25/02/2020,25,2,2020,18,0,United_States_of_America,US,USA,329064917,America,0.01215566
24/02/2020,24,2,2020,0,0,United_States_of_America,US,USA,329064917,America,0.0069895
23/02/2020,23,2,2020,0,0,United_States_of_America,US,USA,329064917,America,0.0069895
22/02/2020,22,2,2020,19,0,United_States_of_America,US,USA,329064917,America,0.0069895
21/02/2020,21,2,2020,1,0,United_States_of_America,US,USA,329064917,America,0.00121557
20/02/2020,20,2,2020,0,0,United_States_of_America,US,USA,329064917,America,0.00091167
19/02/2020,19,2,2020,0,0,United_States_of_America,US,USA,329064917,America,0.00121557
18/02/2020,18,2,2020,0,0,United_States_of_America,US,USA,329064917,America,0.00121557
17/02/2020,17,2,2020,0,0,United_States_of_America,US,USA,329064917,America,0.00121557
16/02/2020,16,2,2020,0,0,United_States_of_America,US,USA,329064917,America,0.00212724
15/02/2020,15,2,2020,0,0,United_States_of_America,US,USA,329064917,America,0.00243113
14/02/2020,14,2,2020,1,0,United_States_of_America,US,USA,329064917,America,0.00273502
13/02/2020,13,2,2020,1,0,United_States_of_America,US,USA,329064917,America,0.00273502
12/02/2020,12,2,2020,0,0,United_States_of_America,US,USA,329064917,America,0.00243113
11/02/2020,11,2,2020,1,0,United_States_of_America,US,USA,329064917,America,0.00243113
10/02/2020,10,2,2020,0,0,United_States_of_America,US,USA,329064917,America,0.00212724
09/02/2020,9,2,2020,0,0,United_States_of_America,US,USA,329064917,America,0.00303891
08/02/2020,8,2,2020,0,0,United_States_of_America,US,USA,329064917,America,0.00303891
07/02/2020,7,2,2020,0,0,United_States_of_America,US,USA,329064917,America,0.00334281
06/02/2020,6,2,2020,1,0,United_States_of_America,US,USA,329064917,America,0.00334281
05/02/2020,5,2,2020,0,0,United_States_of_America,US,USA,329064917,America,0.00303891
04/02/2020,4,2,2020,0,0,United_States_of_America,US,USA,329064917,America,0.00303891
03/02/2020,3,2,2020,3,0,United_States_of_America,US,USA,329064917,America,0.00334281
02/02/2020,2,2,2020,1,0,United_States_of_America,US,USA,329064917,America,0.00243113
01/02/2020,1,2,2020,1,0,United_States_of_America,US,USA,329064917,America,0.00212724
31/01/2020,31,1,2020,1,0,United_States_of_America,US,USA,329064917,America,0.00182335
30/01/2020,30,1,2020,0,0,United_States_of_America,US,USA,329064917,America,0.00151946
29/01/2020,29,1,2020,0,0,United_States_of_America,US,USA,329064917,America,0.00151946
28/01/2020,28,1,2020,0,0,United_States_of_America,US,USA,329064917,America,0.00151946
27/01/2020,27,1,2020,3,0,United_States_of_America,US,USA,329064917,America,0.00151946
26/01/2020,26,1,2020,0,0,United_States_of_America,US,USA,329064917,America,0.00060778
25/01/2020,25,1,2020,1,0,United_States_of_America,US,USA,329064917,America,0.00060778
24/01/2020,24,1,2020,0,0,United_States_of_America,US,USA,329064917,America,0.00030389
23/01/2020,23,1,2020,0,0,United_States_of_America,US,USA,329064917,America,0.00030389
22/01/2020,22,1,2020,0,0,United_States_of_America,US,USA,329064917,America,0.00030389
21/01/2020,21,1,2020,1,0,United_States_of_America,US,USA,329064917,America,0.00030389
20/01/2020,20,1,2020,0,0,United_States_of_America,US,USA,329064917,America,0
19/01/2020,19,1,2020,0,0,United_States_of_America,US,USA,329064917,America,0
18/01/2020,18,1,2020,0,0,United_States_of_America,US,USA,329064917,America,0
17/01/2020,17,1,2020,0,0,United_States_of_America,US,USA,329064917,America,0
16/01/2020,16,1,2020,0,0,United_States_of_America,US,USA,329064917,America,0
15/01/2020,15,1,2020,0,0,United_States_of_America,US,USA,329064917,America,0
14/01/2020,14,1,2020,0,0,United_States_of_America,US,USA,329064917,America,0
13/01/2020,13,1,2020,0,0,United_States_of_America,US,USA,329064917,America,0
